id,rmp_id,university_id,university_name,name,url,reviews,would_take_again,level_of_difficulty,average_rating,average_sentiment,tags
1757,1885229,94,CUNY--New York City College of Technology,"Garcelon, Kylie",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1885229&showMyProfs=true,16,100,2.9,4.5,0.55208864,"Caring,Would take again,Inspirational,Gives good feedback,Tough grader,Gives good feedback,Respected,Clear grading criteria"
1769,1942563,94,CUNY--New York City College of Technology,"Romasanta, Lina",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1942563&showMyProfs=true,11,100,2.1,4.5,0.71853142,"Inspirational,Respected,Clear grading criteria,Caring,Lecture heavy,Respected,Accessible outside class,Caring,Participation matters,Inspirational,GRADED BY FEW THINGS,Gives good feedback,Respected,Inspirational,Respected,Clear grading criteria,Inspirational,LECTURE HEAVY,Respected,Inspirational,Clear grading criteria,Respected,Inspirational,Caring"
1860,1336016,107,Florida Gulf Coast University,"Lee, Scott",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1336016&showMyProfs=true,19,100,2.4,4.5,0.60153888,"Respected,Caring,Group projects,Amazing lectures,Inspirational,Respected,Inspirational,Caring,TEST HEAVY,GRADED BY FEW THINGS,GROUP PROJECTS,Inspirational,Amazing lectures,GROUP PROJECTS,Respected,Amazing lectures,Caring,Respected,Amazing lectures,LECTURE HEAVY"
1865,1264838,107,Florida Gulf Coast University,"Wisnom, Mary",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1264838&showMyProfs=true,13,100,2.4,4.5,0.42098182,"Gives good feedback,Group projects,Lots of homework,Caring,Respected,Lots of homework,Gives good feedback,GROUP PROJECTS,Respected,GRADED BY FEW THINGS,Gives good feedback,ACCESSIBLE OUTSIDE CLASS,Caring"
2082,153017,135,East Stroudsburg University,"McMullin, Rob",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=153017&showMyProfs=true,31,100,2.7,4.5,0.32904115,"Hilarious,Gives good feedback,Skip class? You won't pass.,EXTRA CREDIT,Caring,Gives good feedback,Skip class? You won't pass.,Gives good feedback,Respected,Inspirational,Participation matters,Hilarious,Caring,LECTURE HEAVY,Hilarious,Caring,EXTRA CREDIT,Skip class? You won't pass.,Clear grading criteria,Hilarious,Gives good feedback,Hilarious,EXTRA CREDIT"
2085,2100792,135,East Stroudsburg University,"Li-Ming Chiang, Stanley",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2100792&showMyProfs=true,8,100,2,4.5,0.42458877,"EXTRA CREDIT,Hilarious,Caring,Group projects,Tough grader,Caring,EXTRA CREDIT,Clear grading criteria,Hilarious,Caring,Participation matters,Hilarious,GROUP PROJECTS,Hilarious,Caring,EXTRA CREDIT,Gives good feedback,LOTS OF HOMEWORK,EXTRA CREDIT"
2103,159824,140,Metropolitan State University of Denver,"Vannucci, Cynthia",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=159824&showMyProfs=true,48,100,2.4,4.5,0.61069689,"Gives good feedback,Hilarious,Respected,Inspirational,Caring,Gives good feedback,ACCESSIBLE OUTSIDE CLASS,EXTRA CREDIT,Inspirational,ACCESSIBLE OUTSIDE CLASS,Caring,Gives good feedback,Respected,Hilarious,Gives good feedback,Caring,EXTRA CREDIT,Gives good feedback,Respected,Clear grading criteria,LOTS OF HOMEWORK,Inspirational,Hilarious,Gives good feedback,Skip class? You won't pass.,Hilarious,LOTS OF HOMEWORK,Hilarious,EXTRA CREDIT,Inspirational,Clear grading criteria,Caring,Respected,Hilarious,Caring,Gives good feedback,Respected,Caring,Gives good feedback,Respected,Hilarious"
2147,337231,142,Missouri State University,"Ehlers, Abbe",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=337231&showMyProfs=true,18,100,2.6,4.5,0.64543165,"Get ready to read,Skip class? You won't pass.,Clear grading criteria,Caring,Tough grader,Get ready to read,Amazing lectures,Caring,Get ready to read,Clear grading criteria,Caring,Get ready to read,Skip class? You won't pass.,Clear grading criteria,Hilarious,EXTRA CREDIT,GROUP PROJECTS,Get ready to read,Skip class? You won't pass.,Clear grading criteria,Participation matters,Get ready to read,Skip class? You won't pass.,Tests are tough"
2148,1395578,142,Missouri State University,"Dallas, Melissa",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1395578&showMyProfs=true,9,100,2.6,4.5,0.44972389,"Tough grader,Get ready to read,Group projects,Inspirational,Hilarious"
2196,966692,149,University of Louisiana at Lafayette,"Kitterlin, Miranda",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=966692&showMyProfs=true,14,100,3.3,4.5,0.71853146,"Participation matters,Gives good feedback,Amazing lectures,Inspirational,Respected,Gives good feedback,Participation matters,Clear grading criteria,Respected,Participation matters,Caring,Gives good feedback,Participation matters,GROUP PROJECTS,Gives good feedback,Participation matters,Amazing lectures"
2225,1184364,153,University of South Carolina--Beaufort,"Barth, Sean",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1184364&showMyProfs=true,6,100,2.7,4.5,0.41614702,"Caring,Participation matters,Would take again,Gives good feedback,Respected,Gives good feedback,Respected,Caring"
2226,857180,153,University of South Carolina--Beaufort,"Salazar, John",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=857180&showMyProfs=true,5,100,2,4.5,0.37643278,"Respected,Graded by few things,Group projects,Tests? Not many,Gives good feedback,GRADED BY FEW THINGS,Respected,GRADED BY FEW THINGS,GROUP PROJECTS"
92,134627,12,Ohio State University--Columbus,"Johnson, Wayne",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=134627&showMyProfs=true,19,,1.4,4.5,0.47748558,
148,668119,15,Syracuse University,"Beran, Brad",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=668119&showMyProfs=true,7,,3.4,4.5,0.60681556,
338,558058,27,Rochester Institute of Technology,"Wallington, C J",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=558058&showMyProfs=true,11,,2.7,4.5,0.63166677,"Lots of homework,Tough grader,Skip class? You won't pass.,Clear grading criteria,Would take again"
399,589228,30,University of South Carolina,"Smoak, Neal",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=589228&showMyProfs=true,12,,1.5,4.5,0.51589833,"Tough grader,Beware of pop quizzes"
532,1484751,38,University of Alabama,"Hilliard, Tyra",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1484751&showMyProfs=true,9,,2.8,4.5,0.82529961,
547,1084086,39,University of New Hampshire,"Marple, Sylvia",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1084086&showMyProfs=true,11,,1.9,4.5,0.50025779,
760,1228047,43,Kansas State University,"Pesci, Pat",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1228047&showMyProfs=true,6,,1.8,4.5,0.59889474,"Gives good feedback,Inspirational,Respected"
828,1133256,46,Ohio University,"Meng, Fang",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1133256&showMyProfs=true,5,,1.4,4.5,0.59731313,
1297,1709926,64,University of Nevada--Las Vegas,"Pounders, Kathrynn",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1709926&showMyProfs=true,14,,3.6,4.5,0.49475218,
1311,1266106,64,University of Nevada--Las Vegas,"Ahlgren, Mikael B",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1266106&showMyProfs=true,10,,1.7,4.5,0.50457823,
1326,1597449,64,University of Nevada--Las Vegas,"Philander, Kahlil",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1597449&showMyProfs=true,7,,2.1,4.5,0.35982575,"Gives good feedback,Participation matters,Group projects,Would take again"
1432,180971,67,Indiana University of Pennsylvania,"Wagoner, Diane",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=180971&showMyProfs=true,35,,1.8,4.5,0.49005342,
1784,1811217,94,CUNY--New York City College of Technology,"Kelly, Michele",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1811217&showMyProfs=true,5,,2.4,4.5,0.56020001,"Would take again,Lots of homework,Hilarious"
1850,633501,105,Monroe College,"Thompson, St. Clair",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=633501&showMyProfs=true,8,,1.9,4.5,0.67323082,"Amazing lectures,Gives good feedback,Tests? Not many,Caring"
1885,777607,108,St. Petersburg College,"Meyer, Robert",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=777607&showMyProfs=true,9,,1.3,4.5,0.32408906,
1912,617109,109,University of Wisconsin--Stout,"Burquist, Brian",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=617109&showMyProfs=true,8,,2.3,4.5,0.30895238,
1995,1330269,122,Johnson &amp; Wales University,"Warren, Rex",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1330269&showMyProfs=true,22,,2.2,4.5,0.49697275,"Would take again,Hilarious,Respected,Tough grader,EXTRA CREDIT,Lots of homework,Tough grader"
561,1474703,41,University of Central Florida,"Weissberg, Deborah",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1474703&showMyProfs=true,128,63,2.7,4.4,0.46201241,"Respected,Get ready to read,Caring,Lots of homework,Gives good feedback,Participation matters,Group projects,Lecture heavy,Gives good feedback,Lots of homework,Accessible outside class,Skip class? You won't pass.,EXTRA CREDIT,Tough grader,Lots of homework,So many papers,Tough grader,Participation matters,Lecture heavy,Tough grader,Skip class? You won't pass.,So many papers,Tough grader,Lots of homework,Group projects,Tough grader,Lots of homework,Caring,Tough grader,Get ready to read,Skip class? You won't pass.,Gives good feedback,Respected,Participation matters,Respected,Accessible outside class,Group projects,Lots of homework,Get ready to read,Inspirational,Lots of homework,Get ready to read,Caring,Lots of homework,Get ready to read,Test heavy,Lots of homework,Get ready to read,Caring,Respected,Get ready to read,Respected,Lots of homework,Inspirational,LOTS OF HOMEWORK,Caring,GROUP PROJECTS,Respected,Get ready to read,Caring,Clear grading criteria,Amazing lectures,Caring"
261,1536620,24,University of Delaware,"Baqir, M.Naveed",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1536620&showMyProfs=true,24,67,2.8,4.4,0.45325045,"Gives good feedback,Lots of homework,Tough grader,Get ready to read,Participation matters,LOTS OF HOMEWORK,BEWARE OF POP QUIZZES,SO MANY PAPERS,Gives good feedback,Respected,Get ready to read,Tough Grader,Gives good feedback,Respected"
512,1006370,37,San Diego State University,"Campbell, Jeff",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1006370&showMyProfs=true,20,75,2.4,4.4,0.56555494,"Inspirational,Amazing lectures,Respected,Participation matters,Gives good feedback,GRADED BY FEW THINGS,Inspirational,Amazing lectures,Caring,Gives good feedback,LOTS OF HOMEWORK"
1044,1815088,50,Indiana University-Purdue University--Indianapolis,"Vaughan, Amy",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1815088&showMyProfs=true,7,75,1,4.4,0.45063231,"Clear grading criteria,Gives good feedback,Inspirational,Respected,Accessible outside class,Respected,Accessible outside class,Clear grading criteria,Inspirational,ACCESSIBLE OUTSIDE CLASS,Gives good feedback,Respected,Clear grading criteria"
1445,1348747,68,North Dakota State University,"Asperin, Amelia",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1348747&showMyProfs=true,11,75,2.4,4.4,0.61867668,"Tough grader,Clear grading criteria,Respected,Graded by few things,Participation matters,Respected,Graded by few things,Clear grading criteria,Tough Grader,GRADED BY FEW THINGS,Participation matters,Skip class? You won't pass.,Caring"
192,843979,17,George Washington University,"Elliott, Sheryl",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=843979&showMyProfs=true,38,80,2.6,4.4,0.56869074,"Group projects,Gives good feedback,Participation matters,Skip class? You won't pass.,Clear grading criteria,Gives good feedback,Group projects,Clear grading criteria,Participation matters,Skip class? You won't pass.,So many papers,Gives good feedback,Participation matters,Clear grading criteria,Caring,GROUP PROJECTS,Skip class? You won't pass.,GROUP PROJECTS"
413,2193182,30,University of South Carolina,"Gustafson, Catherine",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2193182&showMyProfs=true,5,80,2.4,4.4,0.45464447,
1298,2151547,64,University of Nevada--Las Vegas,"Lucas, Anthony",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2151547&showMyProfs=true,14,80,3.4,4.4,0.43218308,"Get ready to read,Respected,Amazing lectures,Hilarious,Clear grading criteria,Get ready to read,Beware of pop quizzes,Skip class? You won't pass.,Test heavy,Beware of pop quizzes,Respected,Get ready to read,Amazing lectures,Get ready to read,Amazing lectures,Hilarious,Respected,Skip class? You won't pass.,Amazing lectures,Get ready to read,Inspirational,Group projects,Get ready to read,TEST HEAVY,EXTRA CREDIT,Hilarious,Amazing lectures,Caring,Participation matters,BEWARE OF POP QUIZZES,LECTURE HEAVY,Respected,Clear grading criteria,Hilarious,Respected,Clear grading criteria,Hilarious,Respected,Get ready to read,Inspirational,Respected,LOTS OF HOMEWORK,EXTRA CREDIT"
1421,1829560,66,Florida Atlantic University,"Miller, Jeffrey",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1829560&showMyProfs=true,23,80,1.9,4.4,0.35912175,"Skip class? You won't pass.,EXTRA CREDIT,Respected,Amazing lectures,Would take again,Graded by few things,Clear grading criteria,Respected,Inspirational,GRADED BY FEW THINGS,GRADED BY FEW THINGS,Caring,EXTRA CREDIT,TEST HEAVY,Hilarious,Amazing lectures,EXTRA CREDIT,Skip class? You won't pass.,TEST HEAVY,LECTURE HEAVY,Skip class? You won't pass.,Amazing lectures,EXTRA CREDIT"
1547,2412297,76,California State Polytechnic University--Pomona,"Ge, Li",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2412297&showMyProfs=true,5,84,1.8,4.4,0.5174011,"Participation matters,EXTRA CREDIT,Respected,Gives good feedback,Accessible outside class,Gives good feedback,Respected,Participation matters,Gives good feedback,Participation matters,Amazing lectures,Respected,Participation matters,EXTRA CREDIT,Accessible outside class,Clear grading criteria,Lecture heavy,Respected,Inspirational,EXTRA CREDIT,ACCESSIBLE OUTSIDE CLASS,EXTRA CREDIT,GROUP PROJECTS"
1864,1680746,107,Florida Gulf Coast University,"Carbone, Patsy",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1680746&showMyProfs=true,14,86,1.6,4.4,0.6545627,"Caring,Graded by few things,Group projects,Amazing lectures,Respected,Group projects,Amazing lectures,Caring,Gives good feedback,Accessible outside class,Caring,Participation matters,Skip class? You won't pass.,GRADED BY FEW THINGS,Clear grading criteria,GRADED BY FEW THINGS,GROUP PROJECTS,GRADED BY FEW THINGS,Amazing lectures,Caring,Respected,Caring"
118,1837506,14,Florida State University,"Hanks, Lydia",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1837506&showMyProfs=true,130,88,1.7,4.4,0.59205388,"Caring,Hilarious,Respected,Accessible outside class,Inspirational,Caring,Gives good feedback,Respected,Accessible outside class,Respected,Accessible outside class,Inspirational,Accessible outside class,Inspirational,Hilarious,Inspirational,Hilarious,Caring,Respected,Amazing lectures,Caring,Gives good feedback,Hilarious,Amazing lectures,Gives good feedback,Respected,Accessible outside class,Inspirational,Amazing lectures,Caring,Respected,Accessible outside class,Caring,Inspirational,Hilarious,Caring,Gives good feedback,Accessible outside class,Caring,Inspirational,Hilarious,Amazing lectures,Respected,Hilarious,Caring,Respected,Clear grading criteria,Lecture heavy,Accessible outside class,Get ready to read,Accessible outside class,Clear grading criteria,Caring,Inspirational,Hilarious,Caring,Gives good feedback,Hilarious,Amazing lectures,Respected,Hilarious,Caring,Gives good feedback,Accessible outside class,Caring,Accessible outside class,Hilarious,EXTRA CREDIT,Accessible outside class,Hilarious,EXTRA CREDIT,Gives good feedback,Accessible outside class,Caring,Gives good feedback,Accessible outside class,Inspirational,Hilarious,Caring,EXTRA CREDIT,Respected,Accessible outside class,Clear grading criteria,Respected,Hilarious,Caring,Respected,Caring,Clear grading criteria,Hilarious,Amazing lectures,Gives good feedback,Inspirational,Caring,Accessible outside class,Graded by few things,Hilarious,Accessible outside class,Caring,EXTRA CREDIT,Accessible outside class,Hilarious,Caring,Clear grading criteria,Get ready to read,Clear grading criteria,Respected,Inspirational,Caring,Gives good feedback,Accessible outside class,Caring,Accessible outside class,Clear grading criteria,Hilarious,Respected,Inspirational,Caring,Lots of homework,Clear grading criteria,EXTRA CREDIT,Hilarious,Amazing lectures,Caring,Respected,Amazing lectures,Caring,Gives good feedback,Clear grading criteria,EXTRA CREDIT,Gives good feedback,Respected,Caring,Inspirational,Hilarious,Caring,Inspirational,Hilarious,Caring,Gives good feedback,Clear grading criteria,Amazing lectures,Accessible outside class,Get ready to read,Caring,Clear grading criteria,Hilarious,EXTRA CREDIT,Test heavy,Clear grading criteria,Amazing lectures,Caring,EXTRA CREDIT,Gives good feedback,Respected,Accessible outside class,Hilarious,Lecture heavy,EXTRA CREDIT,Clear grading criteria,Accessible outside class,Test heavy,Hilarious,LOTS OF HOMEWORK,Clear grading criteria,Caring,Respected,Inspirational,Caring,Hilarious,Amazing lectures,EXTRA CREDIT,Hilarious,Amazing lectures,Caring,Respected,ACCESSIBLE OUTSIDE CLASS,Hilarious,Inspirational,ACCESSIBLE OUTSIDE CLASS,Hilarious,ACCESSIBLE OUTSIDE CLASS,Clear grading criteria,Hilarious,ACCESSIBLE OUTSIDE CLASS,Clear grading criteria,Amazing lectures,Respected,Caring,EXTRA CREDIT,Respected,Amazing lectures,Respected,Hilarious,Hilarious,GRADED BY FEW THINGS,Caring,Respected,Amazing lectures,Caring,Inspirational,ACCESSIBLE OUTSIDE CLASS,Hilarious,Respected,Participation matters,Hilarious,Respected,Inspirational,Hilarious,Respected,ACCESSIBLE OUTSIDE CLASS,Caring,Respected,Clear grading criteria,Caring,Inspirational,ACCESSIBLE OUTSIDE CLASS,Hilarious,Respected,Hilarious,Caring,Respected,Hilarious,Caring,Respected,Inspirational,Amazing lectures,Participation matters,Clear grading criteria,Caring,Hilarious,TEST HEAVY,Caring,Inspirational,Hilarious,Caring,Inspirational,Hilarious,Amazing lectures,Respected,ACCESSIBLE OUTSIDE CLASS,Caring,Clear grading criteria,Caring,Hilarious,Caring,EXTRA CREDIT,Respected,Hilarious,LECTURE HEAVY,Respected,ACCESSIBLE OUTSIDE CLASS,Caring,Respected,ACCESSIBLE OUTSIDE CLASS,Hilarious,Gives good feedback,Respected,Participation matters,Tests? Not many,Clear grading criteria,GRADED BY FEW THINGS,Respected,Tests? Not many,EXTRA CREDIT,Respected,Caring,Respected,Inspirational,Hilarious,Gives good feedback,Respected,Caring,Clear grading criteria"
